,query_article_link,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
431,/abs/1910.00005,/abs/2004.00216,/abs/2206.12336,/abs/2011.14867,/abs/2112.06244,/abs/2303.00995,/abs/2109.02868,/abs/2105.09111,/abs/2205.10282,/abs/2112.06244,/abs/2008.08617
432,/abs/1910.00032,/abs/2207.05580,/abs/2003.06125,/abs/2211.08352,/abs/1912.04573,/abs/2112.01695,/abs/2307.15958,/abs/1808.00661,/abs/2301.07499,/abs/1903.11412,/abs/2108.00941
433,/abs/1910.00033,/abs/2106.08970,/abs/2105.00164,/abs/2104.03413,/abs/2105.12400,/abs/2306.06209,/abs/2305.10596,/abs/2106.08970,/abs/2104.07395,/abs/2302.13056,/abs/2307.14692
434,/abs/1910.00034,,,,,,,,,,
435,/abs/1910.00043,/abs/2110.01984,/abs/2102.09599,/abs/2301.08811,/abs/2103.10828,/abs/2004.07778,/abs/2211.15366,/abs/2211.17230,/abs/2104.00654,/abs/2108.05000,/abs/2201.10545
436,/abs/1910.00049,/abs/2011.08722,/abs/2306.06236,/abs/1912.01118,/abs/2011.03748,/abs/2306.08815,,,,,
437,/abs/1910.00051,/abs/2306.00124,/abs/2106.04398,/abs/2009.07365,/abs/2306.02302,/abs/2306.09725,/abs/2106.06090,/abs/1907.06142,/abs/2111.03642,/abs/2011.04308,/abs/2012.14854
438,/abs/1910.00053,/abs/2010.01436,/abs/1605.06564,/abs/1902.09277,/abs/2205.14413,/abs/1901.09418,/abs/2206.05885,/abs/1512.07700,/abs/2112.13979,/abs/1608.03649,/abs/2102.02583
439,/abs/1910.00054,/abs/2210.09428,/abs/2211.15672,/abs/2207.00251,/abs/2211.03837,/abs/2303.05073,/abs/2203.13704,/abs/2304.01969,/abs/2211.02695,/abs/2302.04549,/abs/2203.14263
440,/abs/2311.00047,/abs/2311.16093,/abs/2308.16890,/abs/2310.05060,/abs/2110.03105,/abs/2305.17716,/abs/2308.12714,/abs/2311.17963,/abs/2311.01043,/abs/2311.05348,/abs/2303.07103
441,/abs/2311.00048,/abs/2307.02249,/abs/2104.06243,/abs/2211.01256,/abs/2208.08789,/abs/2102.03889,/abs/2206.01136,/abs/2110.06042,/abs/1903.00765,/abs/2304.05482,/abs/1904.07900
442,/abs/2311.00049,/abs/1812.00888,/abs/2111.00215,/abs/2308.05509,/abs/1901.02220,/abs/2012.03016,/abs/2106.08900,/abs/2205.01510,/abs/2308.05509,/abs/2304.05366,/abs/2206.06451
443,/abs/2311.00055,/abs/2105.10056,/abs/2212.11702,/abs/2302.11329,/abs/2303.11183,/abs/2206.15306,/abs/2304.11574,/abs/2310.12790,/abs/2301.08968,/abs/2303.10058,/abs/2107.02378
444,/abs/2311.00056,/abs/2306.00984,/abs/2303.10762,/abs/2311.16122,/abs/2212.05404,/abs/2305.15316,/abs/2305.07644,/abs/2307.08526,/abs/2311.08870,/abs/2306.16064,/abs/2310.03020
445,/abs/2311.00059,/abs/2311.06503,,,,,,,,,
446,/abs/2311.00063,/abs/2305.00561,/abs/2303.05848,/abs/2212.02941,/abs/2304.02075,/abs/2108.01262,/abs/2104.06256,/abs/2203.04524,/abs/2311.16841,/abs/2302.11089,/abs/2203.02816
447,/abs/2311.00066,/abs/1910.03622,/abs/2308.05890,/abs/2306.08111,/abs/2211.07235,/abs/1609.04060,/abs/2212.09289,/abs/2306.01152,/abs/2310.05936,/abs/2306.02289,/abs/2308.08287
448,/abs/2311.00067,/abs/1708.01442,/abs/2310.06564,/abs/2206.13084,/abs/2108.09901,/abs/2207.10840,/abs/2201.03711,/abs/2303.10081,/abs/2306.16042,/abs/2311.00794,/abs/1806.06723
449,/abs/2311.00068,/abs/2306.00003,/abs/1706.08658,/abs/2011.13096,/abs/2308.07717,/abs/1906.10486,/abs/1706.07342,/abs/2208.12881,/abs/2201.12260,/abs/1810.11868,/abs/2203.15269
450,/abs/1912.00005,/abs/2206.02165,/abs/2202.03335,/abs/2211.00147,/abs/2302.04368,/abs/2301.05919,/abs/2009.07635,/abs/2211.10753,/abs/2207.00987,/abs/2112.03622,/abs/2301.07014
451,/abs/1912.00007,,,,,,,,,,
452,/abs/1912.00009,/abs/2109.05539,/abs/1711.02235,,,,,,,,
453,/abs/1912.00010,/abs/1806.07127,/abs/1806.07127,/abs/2009.04259,/abs/1903.03413,/abs/1911.13104,/abs/2105.14882,/abs/2005.04598,/abs/2304.10334,/abs/2204.00576,/abs/2311.12312
454,/abs/1912.00011,/abs/1905.12104,/abs/2007.01795,/abs/1905.04933,/abs/2309.10074,/abs/1905.07173,/abs/2012.02811,/abs/1909.10492,/abs/2305.08970,/abs/2111.07308,/abs/1811.05529
455,/abs/1912.00012,/abs/1404.0570,/abs/1404.0570,/abs/1809.04492,/abs/1805.07518,/abs/1908.05979,/abs/1809.06778,/abs/2201.02496,/abs/2209.11592,/abs/1410.4364,/abs/1404.0816
456,/abs/1912.00019,/abs/2111.02561,/abs/1912.04760,/abs/1910.01770,/abs/2303.15913,/abs/2110.00472,/abs/1511.06510,/abs/2305.14080,/abs/2207.01487,/abs/2212.03189,/abs/2201.01466
457,/abs/1912.00020,/abs/2308.14924,/abs/2306.13333,/abs/2211.14889,/abs/2106.14450,/abs/2309.07438,/abs/2308.03591,/abs/2112.03835,/abs/2109.11672,/abs/2206.12065,/abs/2307.05979
458,/abs/1912.00021,/abs/1905.05046,/abs/1905.05046,/abs/2107.10574,/abs/2003.07574,/abs/2102.13222,/abs/2107.10574v1)%3C%22,/abs/2108.13184,/abs/1911.01124,/abs/2307.16207,/abs/2209.00430
459,/abs/1912.00036,/abs/2203.09375,/abs/2302.03640,/abs/2304.01480,/abs/2302.12251,/abs/2302.13540,/abs/2305.18273,/abs/2006.14660,/abs/2104.00024,/abs/2212.08464,/abs/2309.11133
460,/abs/2109.00020,/abs/1605.01988,/abs/1909.09586,/abs/1810.10161,/abs/1910.05621,/abs/2304.11461,/abs/1802.02615,/abs/1806.06545,/abs/2107.03992,/abs/1808.03314,/abs/2104.07454
461,/abs/2109.00024,/abs/2212.00237,/abs/2212.00237,/abs/2308.11254,/abs/2211.03491,/abs/2308.11254,/abs/2311.13495,/abs/1908.09635,/abs/1803.03428,/abs/2109.09014,/abs/2107.07705
462,/abs/2109.00025,/abs/2305.14070,/abs/2310.12751,/abs/2212.00587,/abs/2107.11414,/abs/2001.07574,/abs/2110.01804,/abs/2302.03353,/abs/2101.10448,/abs/2305.18598,/abs/2208.01018
463,/abs/2109.00031,/abs/2109.05478,/abs/2304.10391,/abs/2210.11106,/abs/2211.05552,/abs/2311.07106,/abs/2310.04694,/abs/2311.07621,/abs/2202.03024,/abs/1911.00472,/abs/2212.00015
464,/abs/2109.00033,/abs/2301.00250,/abs/2212.07098,/abs/1904.04196,/abs/2003.00080,/abs/1903.06473,,,,,
465,/abs/2109.00035,/abs/1409.7587,/abs/1304.1492,/abs/2211.13328,/abs/2204.01855,/abs/1506.06068,/abs/2302.10506,/abs/2306.05955,/abs/1905.12666,/abs/2308.06960,/abs/2302.08671
466,/abs/2109.00042,/abs/1809.10269,/abs/2009.03865,/abs/2007.15362,/abs/2006.06603,/abs/2106.03199,/abs/2210.15069,/abs/2012.08666,/abs/2212.14759,/abs/1510.02771,/abs/2011.00475
467,/abs/2109.00051,/abs/1910.06109,/abs/2305.10369,/abs/2206.04177,/abs/2311.17483,/abs/2311.17483,/abs/2305.10369,/abs/2206.11936,/abs/2301.11129,/abs/2303.11121,/abs/2103.16937
468,/abs/2109.00055,/abs/2111.02844,/abs/2110.08426,/abs/2110.07002,/abs/2311.08552,/abs/2201.06317,/abs/2308.03581,/abs/2304.00989,/abs/2201.05337,/abs/2302.08362,/abs/2306.00458
469,/abs/2109.00058,,,,,,,,,,
470,/abs/2112.00004,,,,,,,,,,
471,/abs/2112.00006,/abs/2103.09846,/abs/2103.09846,/abs/2311.18706,/abs/2207.05285,/abs/2306.00165,/abs/2310.03011,/abs/2008.02418,/abs/2310.20308,/abs/2307.11240,/abs/2210.04042
472,/abs/2112.00007,/abs/2208.14114,/abs/2204.09273,/abs/2304.06818,/abs/2306.11504,/abs/2303.17490,/abs/2309.04509,/abs/2304.08490,/abs/2302.13838,/abs/2204.09273,/abs/2205.05072
473,/abs/2112.00011,/abs/2203.01068,/abs/2302.14835,/abs/2202.00109,/abs/2210.10568,/abs/1510.00098,/abs/1704.02965,/abs/2006.04224,/abs/2307.11921,/abs/2006.04224,/abs/2305.01783
474,/abs/2112.00029,/abs/2304.05511,/abs/2311.15157,/abs/2110.01230,/abs/2303.02331,/abs/2111.00160,/abs/2210.10737,/abs/2304.13276,/abs/2207.04606,/abs/2310.18882,/abs/2311.18735
475,/abs/2112.00038,/abs/2307.07512,/abs/2307.07512,/abs/2306.09873,/abs/2209.15624,/abs/2105.11363,/abs/2301.11342,/abs/2102.05363,/abs/2306.04712,/abs/1711.00851,/abs/2303.07917
476,/abs/2112.00050,/abs/2211.10850,/abs/2004.01643.abs%EF%BC%89%E6%9C%89%E7%A0%94%E7%A9%B6%E8%BF%87%E6%95%B0%E6%8D%AE%E5%A2%9E%E5%B9%BF%E5%9C%A83D%E6%A3%80%E6%B5%8B%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8,/abs/2303.12743,/abs/2007.13373,/abs/2311.10845,/abs/2307.11477,/abs/2212.10230,/abs/2210.13488,/abs/2211.10850,/abs/2304.01519
477,/abs/2112.00053,/abs/1604.04854,/abs/1402.5205,/abs/1206.0396,/abs/2210.17196,/abs/1112.2792,/abs/2303.12876,/abs/2206.05268,/abs/2304.08932,/abs/2211.15217,/abs/2304.05811
478,/abs/2112.00054,/abs/2212.04821,/abs/2303.17590,/abs/2308.06701,,,,,,,
479,/abs/2112.00057,/abs/2204.12115,/abs/1505.01466,/abs/2308.03004,/abs/1903.11787,/abs/2304.04743,/abs/1808.01756,/abs/2109.12239,/abs/2212.13421,/abs/2203.02074,/abs/1812.05775
480,/abs/2108.00003,/abs/1907.09059,/abs/2207.01590,/abs/2212.04645,/abs/2210.06080,/abs/2211.08413,/abs/2010.07036,/abs/2006.08064,,,
481,/abs/2108.00004,/abs/2209.14539,/abs/2110.04463,/abs/2104.03048,/abs/2311.02511,/abs/1809.11091,/abs/2104.08404,/abs/2106.05769,/abs/2002.06618,/abs/2203.01076,/abs/1901.11502
482,/abs/2108.00026,/abs/2302.01733,/abs/2301.11730,/abs/2202.03400,/abs/2305.08680,/abs/2311.07829,/abs/2309.11516,/abs/1912.04977,/abs/2301.09112,/abs/2202.07693,/abs/2306.15134
483,/abs/2108.00033,/abs/2305.07346,/abs/2303.14217,/abs/2305.18997,/abs/2105.01877,/abs/2110.13283,/abs/2105.07937,/abs/1205.4667,/abs/2008.04449,/abs/2305.02474,/abs/1604.00233
484,/abs/2108.00034,/abs/2106.01808,/abs/1905.06922,/abs/2110.15946,/abs/2108.12734,/abs/2301.08164,/abs/2207.11518,/abs/2306.07646,/abs/2303.06992,/abs/2202.06749,/abs/2202.00161
485,/abs/2108.00037,/abs/2211.08064,/abs/2303.10462,/abs/2212.00970,/abs/2305.01653,/abs/2211.00601,/abs/2209.15609,/abs/2010.09694,/abs/2308.04457,/abs/2110.00546,/abs/2211.07377
486,/abs/2108.00045,/abs/2310.04134,/abs/2303.12068,/abs/2305.03277,/abs/2203.01587,/abs/2211.13470,/abs/2209.05700,/abs/2112.03552,/abs/2104.03602,/abs/2207.03824,/abs/2310.06629
487,/abs/2108.00046,/abs/2111.05593,/abs/2307.13253,,,,,,,,
488,/abs/2108.00048,/abs/2302.10351,/abs/2207.09185,/abs/2208.11843,/abs/1906.02691,/abs/2308.06733,/abs/1905.05037,/abs/2204.05397,/abs/2102.04534,/abs/2309.09777,/abs/2107.01034
489,/abs/2108.00049,/abs/2212.02090,/abs/2309.01265,/abs/2112.00319,/abs/2311.06868,/abs/2303.13245,/abs/2310.16073,/abs/2212.04613,/abs/2301.11104,/abs/2207.05340,/abs/2301.00366
490,/abs/2308.00001,,,,,,,,,,
491,/abs/2308.00002,/abs/2311.08398,/abs/2310.15239,/abs/2305.04808,/abs/2305.14824,/abs/2106.04571,/abs/2212.10467,/abs/2303.12860,/abs/2305.05191,/abs/2310.19559,/abs/2302.09715
492,/abs/2308.00004,/abs/2301.12073,/abs/2107.12179,/abs/2309.05088,/abs/2307.05494,/abs/2105.14115,/abs/2311.10741,/abs/1904.02868,/abs/2307.10011,/abs/2310.08687,/abs/2304.03243
493,/abs/2308.00005,/abs/2207.10803,/abs/2002.02368,/abs/2310.16380,/abs/2101.10181,/abs/2302.07589,/abs/1805.03409,/abs/2102.08936,/abs/2308.02805,/abs/2211.05244,/abs/2310.10778
494,/abs/2308.00010,/abs/2302.11824,/abs/2302.11131,/abs/2303.03737,/abs/2303.03732,/abs/2307.12231,/abs/2206.09507,/abs/2212.00369,/abs/2211.02250,/abs/2305.16932,/abs/2202.02884
495,/abs/2308.00013,/abs/2311.14676,/abs/2307.08612,/abs/2305.05751,/abs/1911.11819,/abs/1801.05760,/abs/2205.14611,/abs/2109.10177,/abs/1608.00878,/abs/2112.06552,/abs/1911.03226
496,/abs/2308.00015,/abs/2311.08336,/abs/2311.00968,/abs/1812.01060,/abs/2307.09670,/abs/1804.09808,/abs/2305.17137,/abs/2309.07930,/abs/2210.13944,/abs/1402.0585,/abs/2309.12338
497,/abs/2308.00031,/abs/2308.14328,/abs/2307.15217,/abs/2206.07922,/abs/2311.10242,/abs/2303.13379,/abs/2309.07930,/abs/2310.15177,/abs/2301.04655,/abs/2308.07822,/abs/2201.11197
498,/abs/2308.00052,/abs/1705.00519,/abs/2108.07509,/abs/1902.10793,/abs/2311.08207,/abs/1810.06911,/abs/1904.12439,/abs/2103.06271,/abs/2105.12911,/abs/2302.05402,/abs/2107.02264
499,/abs/2308.00055,/abs/2309.06687,/abs/2310.07393,,,,,,,,
500,/abs/2110.00031,/abs/2206.14358,/abs/2310.14549,/abs/2107.05104,/abs/2212.01705,/abs/2104.01215,/abs/2207.10894,/abs/2310.18089,/abs/2304.11318,/abs/2211.11947,/abs/2305.14663
501,/abs/2110.00035,/abs/2110.00492,/abs/1911.01904,/abs/2202.03648,/abs/2009.12275,/abs/1412.3788,/abs/2202.01032,/abs/1908.07568,/abs/2306.07518,/abs/2307.11301,/abs/2103.15968
502,/abs/2110.00044,/abs/2212.11201,/abs/2109.13338,/abs/2302.09120,/abs/2310.04266,/abs/2308.05893,/abs/2306.15968,/abs/2304.08280,/abs/2310.06903,/abs/2108.06161,/abs/2302.02921
503,/abs/2110.00046,/abs/2207.04949,/abs/2204.05169,/abs/2203.15176,/abs/2309.04762,/abs/2301.06916,/abs/2203.12886,,,,
504,/abs/2110.00054,,,,,,,,,,
505,/abs/2110.00058,,,,,,,,,,
506,/abs/2110.00060,,,,,,,,,,
507,/abs/2110.00061,,,,,,,,,,
508,/abs/2110.00062,,,,,,,,,,
509,/abs/2110.00064,,,,,,,,,,
510,/abs/2111.00002,/abs/2111.01872,/abs/2111.11850,/abs/2203.09578,/abs/2208.07341,/abs/2310.02651,/abs/2303.08457,/abs/2306.15414,/abs/2304.06179,/abs/2310.12928,/abs/2302.01377.abs
511,/abs/2111.00003,/abs/2111.00005,/abs/2111.00005,/abs/2010.06980,/abs/2010.02628,/abs/1912.02278,/abs/2301.01837,/abs/2212.06472,/abs/1311.6093,/abs/1407.3360,/abs/2004.12532
512,/abs/2111.00004,/abs/2212.07796,/abs/2301.12221,/abs/1304.3118,/abs/2306.03717,/abs/2208.10609,/abs/2211.03808,/abs/1403.4131,/abs/2212.01007,/abs/1803.01567,/abs/2311.01921
513,/abs/2111.00005,/abs/2111.00003,/abs/2107.04781,/abs/2102.12723,/abs/2111.00004,/abs/1811.01144,/abs/2108.11474,/abs/1810.04774,/abs/2205.02464,/abs/1703.02819,/abs/0905.4713
514,/abs/2111.00006,/abs/2308.00458,/abs/2210.01908,/abs/2303.17127,/abs/2306.04502,/abs/2106.06420,/abs/2307.02712,/abs/2303.17132,/abs/2210.08806,/abs/2203.08543,/abs/2204.05494
515,/abs/2111.00007,/abs/2305.14828,/abs/2101.01404,/abs/2307.00119,/abs/2209.07863,/abs/2303.06571,/abs/2309.17313,/abs/2301.11990,/abs/2304.00424,/abs/2209.11486,/abs/2110.03909
516,/abs/2111.00008,/abs/2206.01451,/abs/2201.11727,/abs/2206.01451,/abs/2303.08003,/abs/2207.03444,/abs/2301.06644,/abs/2111.01872,/abs/2306.07427,/abs/2302.02452,/abs/2208.11385
517,/abs/2111.00010,/abs/2303.02445,/abs/2305.00771,/abs/2307.05358,/abs/2109.00889,/abs/2211.08914,/abs/2304.06931,/abs/2203.00190,/abs/2108.09412,/abs/2207.10727,/abs/2110.07829
518,/abs/2111.00035,/abs/2310.14206,/abs/2305.19798,/abs/2311.13541,/abs/2210.10340,/abs/2209.12816,/abs/2210.07661,/abs/2305.09028,/abs/2307.10156,/abs/2305.04749,/abs/2210.14469
519,/abs/2111.00038,/abs/2309.10858,/abs/2006.10214,/abs/2006.10214,/abs/2207.03112,/abs/2310.14919,/abs/1704.07296,/abs/2311.04373,/abs/2211.07090,/abs/2207.02729,/abs/2211.07090
520,/abs/2309.00005,/abs/1808.10072,/abs/2311.08955,/abs/2307.03423,/abs/1411.4005,/abs/1809.00764,/abs/2203.16952,/abs/2107.02701,/abs/2304.05961,/abs/2311.04442,/abs/1904.10674
521,/abs/2309.00007,/abs/2309.0007,/abs/2103.03438,/abs/1803.05123,/abs/2310.00633,/abs/2010.06855,/abs/2203.06414,,,,
522,/abs/2309.00008,/abs/2205.12900,/abs/2204.13650,/abs/2302.02936,/abs/2302.13861,/abs/2306.06076,/abs/1812.02274,/abs/2305.15759,/abs/2305.10662,/abs/2310.04528,/abs/2305.05900
523,/abs/2309.00013,/abs/2209.07807,/abs/2108.00401,/abs/2311.12999,/abs/2209.06300,/abs/1911.02621,/abs/2310.19218,/abs/2306.03558,/abs/2303.06302,/abs/2206.08451,/abs/1903.00553
524,/abs/2309.00014,/abs/2305.04296,/abs/2310.00874,/abs/2304.03188,,,,,,,
525,/abs/2309.00017,/abs/2211.04324,/abs/2303.05665,/abs/2210.03234,/abs/2210.06679,/abs/2302.11089,/abs/2110.00910,/abs/2104.09204,/abs/1901.06637,/abs/2212.06015,/abs/2306.15838
526,/abs/2309.00018,/abs/2303.10523,/abs/2002.03754,/abs/2310.09912,/abs/2208.02089,/abs/2303.10523,/abs/2307.06913,/abs/1903.06581,/abs/2310.08071,/abs/2311.12092,/abs/2206.13872
527,/abs/2309.00022,/abs/2311.16851,/abs/2202.11330,/abs/2212.04645,/abs/2306.01404,/abs/2109.06440,/abs/2302.00514,/abs/2102.01875,/abs/2103.15750,/abs/2311.17471,/abs/2204.03326
528,/abs/2309.00023,/abs/2112.06511,/abs/2305.04106,/abs/2305.04106,/abs/2304.10857,/abs/2302.01766,/abs/2311.11293,/abs/2302.03482,/abs/2304.12067,/abs/2305.13332,/abs/2310.16226
529,/abs/2309.00024,/abs/2110.11842,/abs/2210.12778,/abs/2307.03476,/abs/2010.09323,/abs/2105.04880,/abs/2212.08665,/abs/2204.08247,/abs/2209.10838,/abs/2308.16541,/abs/2208.02998
530,/abs/1908.00003,/abs/2009.02057,/abs/2308.06140,/abs/2203.13320,/abs/2203.13316,/abs/2212.11277,/abs/2101.00132,/abs/1902.04397,/abs/2109.02472,/abs/2201.11085,/abs/1602.00739
531,/abs/1908.00024,/abs/2202.03954,/abs/2011.08436,/abs/2110.07288,/abs/2108.08236,/abs/2208.13848,/abs/2304.05106,/abs/2103.14107,/abs/2211.00385,/abs/2108.09640,/abs/2301.10893
532,/abs/1908.00031,/abs/1907.02526,/abs/2103.02703,/abs/2009.00768,/abs/2305.16753,/abs/2103.02421,/abs/2208.02778,/abs/2310.01122,/abs/2209.05745,/abs/1409.6554,/abs/1806.00812
533,/abs/1908.00041,/abs/1907.13339,/abs/2107.03717,/abs/2005.03598,,,,,,,
534,/abs/1908.00045,/abs/2305.19259,/abs/1806.10077,/abs/2305.19259,/abs/2303.07160,/abs/2104.09342,/abs/2103.07079,/abs/2303.07160,/abs/2205.03914,/abs/2110.10342,/abs/1510.08560
535,/abs/1908.00047,/abs/2108.06165,/abs/2108.06165,/abs/1706.02430,/abs/1606.07770,/abs/2303.13040,/abs/1804.03803,/abs/2106.01424,/abs/2106.01424,/abs/2203.03195,/abs/1908.02726
536,/abs/1908.00052,/abs/2204.04730,/abs/1907.13123,/abs/1907.13123,/abs/2211.07195,/abs/1909.02533,/abs/2001.10090,/abs/1904.11960,,,
537,/abs/1908.00056,,,,,,,,,,
538,/abs/1908.00059,,,,,,,,,,
539,/abs/1908.00061,,,,,,,,,,
540,/abs/1909.00015,/abs/2104.07358,/abs/2209.15176,/abs/2209.15176,/abs/2303.11950,/abs/2210.05832,/abs/2203.12476,/abs/2305.18382,/abs/2310.07096,/abs/2210.15541,/abs/2112.14479
541,/abs/1909.00016,/abs/2306.02576,/abs/2210.16120,/abs/2310.04246,/abs/2212.00453,/abs/2101.09678,/abs/2302.14562,/abs/2211.00308,/abs/2301.13409,/abs/2311.02420,/abs/2308.03715
542,/abs/1909.00021,/abs/1801.01078,/abs/1510.04781,/abs/1807.10857,/abs/2110.00346,/abs/2309.03830,/abs/2005.05037,/abs/1908.07062,/abs/1705.04378,/abs/2204.13154,/abs/1611.01576
543,/abs/1909.00025,/abs/2109.10781,/abs/2203.02711,/abs/2303.17768,/abs/2304.01552,/abs/2307.16424,/abs/2110.11309,/abs/2110.03909,/abs/2212.14094,/abs/2008.08882,/abs/2010.04466
544,/abs/1909.00031,/abs/2110.06536,/abs/2102.07024,/abs/2102.06755,/abs/2303.10475,/abs/2205.00584,/abs/2305.10783,/abs/2208.09554,/abs/2311.10751,/abs/2304.08354,/abs/2308.10792
545,/abs/1909.00032,/abs/1810.03956,/abs/2212.04048,/abs/2310.13157,/abs/2204.08154,/abs/1712.03084,/abs/1802.07866,/abs/2203.07858,/abs/2208.10211,/abs/2307.09157,/abs/2311.18392
546,/abs/1909.00040,/abs/2101.12640,/abs/2106.15115,/abs/2107.04239,/abs/2105.07476,/abs/2201.08070,/abs/2310.15262,/abs/2304.00557,/abs/2205.12649,/abs/2106.00745v1)%3C%22,/abs/2212.09686
547,/abs/1909.00043,,,,,,,,,,
548,/abs/1909.00045,/abs/1911.04104,/abs/1909.08997,/abs/1901.09374,/abs/1706.01606,/abs/2204.12492,/abs/2107.11685,/abs/1302.4010,/abs/1604.04667,/abs/1903.05359,/abs/2008.03343
549,/abs/1909.00047,/abs/1910.10453,/abs/2009.06459,/abs/1911.03654,/abs/2104.00352,/abs/2207.10226,/abs/2009.06459,/abs/2206.02604,/abs/2304.06551,/abs/2008.02608,/abs/2201.08270
550,/abs/2208.00001,/abs/2311.03537,,,,,,,,,
551,/abs/2208.00002,,,,,,,,,,
552,/abs/2208.00003,/abs/2212.05727,/abs/2311.00947,/abs/1808.07903,/abs/2209.09174,/abs/2206.06757,/abs/2301.00628,/abs/2108.10619,/abs/2303.15110,/abs/2302.04810,
553,/abs/2208.00005,/abs/2210.01936,/abs/2311.04287,/abs/2212.10015,/abs/2304.14573,/abs/2305.15808,/abs/2310.08753,/abs/2307.09233,/abs/2306.08877,/abs/2311.17952,/abs/2303.16105
554,/abs/2208.00029,/abs/1508.06395,/abs/2105.01417,/abs/1901.09863,/abs/2105.01417,/abs/2105.01958,/abs/2105.07120,/abs/1508.06395,/abs/2304.00391,/abs/1908.11825,/abs/2305.07751
555,/abs/2208.00031,/abs/2205.11108,/abs/2309.05818,/abs/2106.10698,/abs/2303.08556,/abs/2311.12088,/abs/2106.07770,/abs/2212.12322,/abs/2305.12418,/abs/2110.02846,/abs/2011.13265
556,/abs/2208.00033,,,,,,,,,,
557,/abs/2208.00036,/abs/2204.11246,/abs/2103.12122,/abs/2311.02090,/abs/2110.08137,/abs/2109.03000,/abs/2308.07846,/abs/2211.02357,/abs/2101.02303,/abs/2310.08691,/abs/2012.06855
558,/abs/2208.00037,/abs/2207.08475,/abs/2208.00510,/abs/2208.01406,/abs/2302.00033,/abs/2208.02002,/abs/2208.03302,/abs/2307.15709,/abs/1907.10201,/abs/2305.16365,/abs/2308.09438
559,/abs/2208.00042,/abs/2206.00375,,,,,,,,,
560,/abs/2209.00005,/abs/2302.12248,/abs/2304.12210,/abs/2307.01488,/abs/2306.10125,/abs/2307.07791,/abs/2211.01796,/abs/2205.05173,/abs/2210.06433,/abs/2302.10260,/abs/2303.17142
561,/abs/2209.00042,/abs/2301.13245,/abs/2311.10563,/abs/2305.10577,/abs/2201.10923,/abs/2207.02136,/abs/2203.00671,/abs/2201.10372,/abs/2310.05784,/abs/2211.09659,/abs/2304.05279
562,/abs/2209.00062,/abs/2304.11295,/abs/2210.15449,/abs/2308.05634,/abs/2107.00932,/abs/2303.16574,/abs/2207.09646,/abs/2203.11878,/abs/2307.14788,/abs/2306.03083,/abs/2208.01582
563,/abs/2209.00065,/abs/2308.07092,/abs/2304.08799,/abs/2305.06437,/abs/2112.10082,/abs/2007.07053,/abs/2306.10518,/abs/1905.01680,/abs/2206.08010,/abs/2103.08882,/abs/2109.07431
564,/abs/2209.00068,/abs/2305.18703,/abs/2210.16433,/abs/2203.03047,/abs/2311.13627,/abs/2311.14722,/abs/2308.01399,/abs/2304.03347,/abs/2307.08941,/abs/2306.11732,/abs/2211.03044
565,/abs/2209.00076,/abs/2107.05515,/abs/2103.11469,/abs/2011.06555,/abs/2203.16654,/abs/1905.04444,/abs/1712.09440,/abs/2012.03854,/abs/1512.06141,/abs/1006.3868,
566,/abs/2209.00078,/abs/2010.04592,/abs/2308.14893,/abs/2107.01886,/abs/2304.02971,/abs/2107.01886,/abs/2010.04592,/abs/2210.10626,/abs/2010.01028,/abs/2203.03838,/abs/2304.02971
567,/abs/2209.00080,,,,,,,,,,
568,/abs/2209.00081,/abs/2104.14001,/abs/2303.10081,/abs/2311.00822,/abs/2305.01222,/abs/2204.09386,/abs/2307.02564,/abs/2212.00598,/abs/2204.09386,/abs/2304.11550,/abs/2206.07811
569,/abs/2209.00082,/abs/2212.08067,/abs/2306.16142,,,,,,,,
570,/abs/2009.00001,/abs/2110.01758,/abs/2306.15401,/abs/2306.01492,/abs/2203.16794,/abs/2304.05634,/abs/2305.02572,/abs/2311.11892,/abs/2103.09666,/abs/2306.08657,/abs/2306.02845
571,/abs/2009.00035,/abs/2304.00277,/abs/2303.06049,/abs/2305.14928,/abs/2305.15004,/abs/1712.08522,/abs/2008.12477,/abs/2304.01331,/abs/2204.06192,/abs/1008.2798,/abs/2212.03471
572,/abs/2009.00041,/abs/1906.08452,/abs/2209.08333,/abs/2305.01974,/abs/2011.08442,/abs/2305.10437,/abs/2009.12509,/abs/2205.02764,,,
573,/abs/2009.00050,,,,,,,,,,
574,/abs/2009.00059,,,,,,,,,,
575,/abs/2009.00061,,,,,,,,,,
576,/abs/2009.00067,,,,,,,,,,
577,/abs/2009.00068,,,,,,,,,,
578,/abs/2009.00072,,,,,,,,,,
579,/abs/2009.00081,,,,,,,,,,
580,/abs/2008.00002,/abs/2107.08203,/abs/2304.14886,/abs/1712.04301,/abs/2104.05677,/abs/2105.14066,/abs/2305.12751,/abs/2009.10282,/abs/2205.11740,/abs/2112.08936,
581,/abs/2008.00016,/abs/1407.7250,/abs/2109.13928,/abs/2306.10043,/abs/2307.10222,/abs/2305.17474,/abs/2112.05876,/abs/2106.13612,/abs/2303.01459,/abs/1212.2833,/abs/1812.09302
582,/abs/2008.00017,/abs/1802.03110,/abs/2207.00295,/abs/1707.01879,/abs/2202.12049,/abs/2002.03488,/abs/1903.05362,/abs/1811.12476,/abs/1610.01953,/abs/2211.11523,/abs/2210.13547
